,UNIVERSIDAD,CARRERA,TITULO,RESUMEN,AUTOR(ES),AÑO,PDF
895,ucv,contabilidad,"El impuesto predial y su contribución al presupuesto institucional en la municipalidad distrital de La Banda de Shilcayo, año 2020","El objetivo planteado fue determinar la contribución del impuesto predial al presupuesto institucional en la Municipalidad Distrital de La Banda de Shilcayo, año 2020, siendo una investigación del tipo aplicada, diseño ...","Paima Tananta, Yadira Natalia Mishelene",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62382/Paima_TYNM-Ram%c3%adrez_GRH-SD.pdf
896,ucv,contabilidad,"Propuesta tributaria para la gestión empresarial en la asociación de mujeres emprendedoras - Buenos Aires, Morropón – Piura 2018","La presente investigación tuvo como objetivo proponer un plan de acción en materia tributaria que contribuya a la gestión empresarial en la asociación de mujeres emprendedoras - ASDEME, Buenos Aires, Morropón – Piura, ...","Silva Coello, Nilda",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62158/Silva_CN-SD.pdf
897,ucv,contabilidad,"Regímenes tributarios y su relación con la evasión de impuestos de las Mypes rubro restaurante del distrito de Ica, 2019","El trabajo de investigación tiene como objetivo general “determinar la relación entre los Regímenes tributarios y la evasión de impuestos de las MYPES de rubro restaurante del Distrito de Ica, 2019”. El método utilizado ...","Suarez Cárdenas, Victor Ricardo Efrén",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62053/Suarez_CVRE-SD.pdf
898,ucv,contabilidad,"Comprobantes electrónicos y su impacto en el cumplimiento de las obligaciones tributarias en Empresas de Contact Center, Cercado Lima - 2020","En la actualidad, la investigación desarrollada posee como objetivo general determinar el impacto que tienen los comprobantes electrónicos sobre las obligaciones tributarias en las empresas Contact Center en Cercado Lima ...","Conde Calderon, Raquel Adelaide; Elorreaga Paredes, Abigail Ingrid",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62050/Conde_CRA-Elorreaga_PAI-SD.pdf
899,ucv,contabilidad,"Los beneficios laborales y su influencia en la formalización de las micro y pequeñas empresas en la ciudad de Moyobamba, periodo 2019","El presente trabajo de investigación tiene como objetivo principal analizar las influencias de los beneficios laborales en la formalización de las micro y pequeñas empresas en la ciudad de Moyobamba, 2019. La metodología ...","Maslucan Torres, Mark Harrison",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62203/Maslucan_TMH-SD.pdf
900,ucv,contabilidad,"El programa “Reactiva Perú” y su incidencia en la liquidez de la empresa Inversiones Majal’s S.A.C, I semestre 2020 – Nuevo Chimbote","El presente trabajo de investigación titulado El programa “Reactiva Perú” y su incidencia en la liquidez de la empresa Inversiones Majal’s S.A.C, I semestre 2020 – Nuevo Chimbote; tiene como objetivo general, determinar ...","Cruz Vega, Maryuri Katerine; Davila Pajuelo, Astrid del Rosario",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62211/Cruz_VMK-Davila_PADR-SD.pdf
901,ucv,contabilidad,"Recaudación de tributos municipales y su incidencia en el gasto corriente de la Municipalidad Distrital de Quiñota, periodo 2019 -2020","La investigación tuvo como objetivo el de determinar la incidencia que tiene la recaudación de los tributos municipales sobre los gastos corrientes de la Municipalidad distrital de Quiñota en los años 2019 al 2020, para ...","Almiron Oviedo, Samuel",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62238/Almiron_OS-SD.pdf
902,ucv,contabilidad,"Flujo de caja y su influencia en la liquidez de las Mypes de servicios de mantenimiento varios, Comas 2020","El estudio de investigación se titula “Flujo de caja y su influencia en liquidez de las Mypes de servicios de mantenimientos varios en el distrito de Comas, 2020” tiene como objetivo determinar de qué manera el flujo de ...","Cruz Jaramillo, Geovana Angelica",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62108/Cruz_JGA-SD.pdf
903,ucv,contabilidad,"Control de inventarios y su influencia en la rentabilidad de la empresa SILSA S.A., distrito de Surquillo, periodo 2019","El presente trabajo de investigación tiene como título “Control de inventarios y su influencia en la rentabilidad de la empresa SILSA S.A. distrito de Surquillo, periodo 2019”, donde el objetivo general es determinar si ...","Huamán Zela, Maribel; Jeri Guillen, Estefany",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62105/Huam%c3%a1n_ZM-Jeri_GE-SD.pdf
904,ucv,contabilidad,"Sistema de control interno y flujo de efectivo en el área de tesorería de la Municipalidad Distrital de Morales, 2020","El presente estudio tuvo por objetivo general fue determinar la relación entre el sistema de control interno y flujo de efectivo en el área de tesorería de la Municipalidad Distrital de Morales, 2020. Para poder cumplir ...","Huanambal Banda, María Geydi; Díaz Flores, Romy Quisel",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62220/Huanambal_BMG-D%c3%adaz_FRQ-SD.pdf
905,ucv,contabilidad,"Obligaciones tributarias y su incidencia en la liquidez de la Empresa Grupo Zumate Perú SAC, Tarapoto 2019","El presente estudio de investigación tuvo como objetivo general establecer la incidencia de las obligaciones tributarias en la liquidez de la empresa Grupo Zumate Perú SAC., Tarapoto 2019. La investigación es de tipo ...","Garcia Orbe, Laura Rakel",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62216/Garcia_OLR-SD.pdf
906,ucv,contabilidad,"Contingencias tributarias y su incidencia en la determinación del Impuesto a la Renta de Representaciones Richivan E.I.R.L, periodo 2018-2019, Chimbote 2020","Como resultado se obtuvo que las contingencias tributarias tienen una incidencia media en la determinación del impuesto a la renta del periodo 2018-2019 de la empresa Representaciones Richivan E.I.R.L, Chimbote 2020. Se ...","Cashpa Huamán, Erika Rosaura; Prado Venegas, Lorena Adriana",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62214/Cashpa_HER-Prado_VLA-SD.pdf
907,ucv,contabilidad,"Eficacia de la exoneración del IGV en los precios al consumidor de la Región Loreto, 2016-2020","El objetivo fue determinar la eficacia de la exoneración del IGV en los precios al consumidor de la Región de Loreto del 2016-2020. En la presente investigación se empleó como técnica la recolección de datos, así como ...","Fernández Meléndez, Wendy Jesseny; Prudencio Caururo, Isela Karina",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62210/Fern%c3%a1ndez_MWJ-Prudencio_CIK-SD.pdf
908,ucv,contabilidad,"Morosidad y rentabilidad en las Cajas Rurales de Ahorro y Crédito en el Perú, periodo 2018-2020","La presente investigación llamada “Morosidad y rentabilidad en las Cajas Rurales de Ahorro y Crédito en el Perú, periodo 2018-2020” tuvo como objetivo buscar una relación entre la morosidad y la rentabilidad de las Cajas ...","Trigoso Guevara, Juan Carlos; Vargas Bada, Juan Carlos",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62294/Trigoso_GJC-Vargas_BJC-SD.pdf
909,ucv,contabilidad,"Impuesto predial y su incidencia en la recaudación tributaria en la Municipalidad del Callao, 2020","La investigación titulado Impuesto predial y su incidencia en la recaudación tributaria en la Municipalidad del Callao, 2020, su objetivo general es analizar qué manera el impuesto predial incide en la recaudación ...","Alva Estacio, Carla Yajayra; Paz Ordoñez, Angie Marycielo",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62304/Alva_ECY-Paz_OAM-SD.pdf
910,ucv,contabilidad,Inversiones financieras y su contribución en la variación de las utilidades en las empresas de servicios contables – El Agustino 2018,"El presente trabajo de investigación con el título “Inversiones financieras y su contribución en la variación de las utilidades en las empresas de servicios contables – El Agustino 2018”, se llevó acabo con el objetivo ...","Del Rosario Ortiz, Laura Belen",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62329/DelRosario_OLB-SD.pdf
911,ucv,contabilidad,El factoring y su influencia en la rentabilidad de la empresa transportes Tacsa S.C.R.L en el distrito de Ate periodo 2016-2018,"El presente proyecto de investigación tiene como título “El factoring y su influencia en la rentabilidad de la empresa transportes Tacsa S.C.R.L en el distrito de Ate periodo 2016-2018”, donde nuestro objetivo principal ...","Atao Ramos, Stephany Beatriz; Soto Tacsa, Zulema Brighit",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62239/Atao_RSB-Soto_TZB-SD.pdf
912,ucv,contabilidad,"Financiamiento privado como estrategia para combatir la recesión empresarial en el sector construcción post estado de emergencia. Sullana, 2020",La presente investigación tuvo como objetivo general proponer estrategias referidas al financiamiento privado como estrategia para combatir la recesión empresarial en el sector construcción post estado de emergencia. La ...,"Tacilla Ramos, Leydi Jahaira",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62601/Tacilla_RLJ-SD.pdf
913,ucv,contabilidad,Efecto de la gestión administrativa - contable en la situación económica y financiera del Grupo COEMP S.A.C Trujillo año 2020,En la presente investigación se planteó a la Gerencia ya que se pudo detectar que la empresa no cuenta con una gestión Administrativa-Contables; por lo cual laboraban de manera empírica sin tener una meta establecida por ...,"Solano Cuba, Reynaldo Jesús Eduardo",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62600/Solano_CRJE-SD.pdf
914,ucv,contabilidad,"Gestión de costos y su influencia en la toma de decisiones financieras en la Empresa Soluciones Comerciales y Agrícolas S.A.C, Chiclayo – 2020","La investigación tuvo como objetivo general evaluar la gestión de costos y su influencia en la toma de decisiones financieras en la empresa Soluciones Comerciales y Agrícolas S.A.C, Chiclayo 2020, empleando la metodología ...","Rivas Aquino, Julisa del Pilar",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62596/Rivas_AJDP-SD.pdf
915,ucv,contabilidad,"Productos exonerados del igv y su incidencia en las detracciones en las empresas de servicio de restaurantes, San isidro 2018","El presente trabajo de investigación tiene como objetivo determinar la relación de los productos exonerados del igv y su incidencia en las detracciones en las empresas de servicio de restaurant, distrito de San Isidro. ...","Mejia Santos, Nereida Juliana",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62568/Mejia_SNJ-SD.pdf
916,ucv,contabilidad,"Evaluación del control de inventarios y su influencia en la rentabilidad de la Empresa La Amazonia S.A.C. Yurimaguas, 2020","El presente estudio presentó como objetivo establecer la influencia del control de inventarios en la rentabilidad de la empresa La amazonia S.A.C Yurimaguas, 2020, tuvo como tipo un estudio aplicada de diseño no experimental, ...","Garate Grandez, Lluly Erika; Hidalgo Arellano, Marylin Stephany",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62459/Garate_GLE-Hidalgo_AMS-SD.pdf
917,ucv,contabilidad,"El control interno y las buenas prácticas de gestión en entidades públicas, año 2020","La presente investigación tiene como objetivo determinar la relación entre control interno y las buenas prácticas de gestión en entidades públicas, año 2020, la metodología de acuerdo al fin que se persigue es una ...","Angeles Villena, Milagritos Maribel",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62433/Angeles_VMM-SD.pdf
918,ucv,contabilidad,Auditoria tributaria preventiva y su incidencia en el riesgo tributario de la empresa Servicios Bullmining S.A.C. Año 2020,"El trabajo de investigación tuvo como objetivo el determinar la incidencia de la auditoria tributaria preventiva en el riesgo tributario de la empresa servicios Bullmining S.A.C. año 2020, la investigación es descriptiva, ...","Torres Rocha, Robinson",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62430/Torres_RR-SD.pdf
919,ucv,contabilidad,"Ejecución presupuestal y su incidencia en el cumplimiento de metas en la Dirección de Redes Integradas de Salud Lima Este, Lima,2020","La investigación denominada “Ejecución presupuestal y su incidencia en el cumplimiento de metas en la Dirección de Redes Integradas de Salud Lima Este, Lima,2020”. El objetivo fue determinar la incidencia de la ejecución ...","Huamán Reyes, Joel Sandro",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62401/Huam%c3%a1n_RJS-SD.pdf
920,ucv,contabilidad,Cultura tributaria y su incidencia en el cumplimiento de obligaciones tributarias de profesionales independientes de la provincia de Lambayeque,La presente investigación tuvo como objetivo principal del estudio es Determinar la incidencia de la cultura tributaria en el cumplimiento de obligaciones tributarias de profesionales independientes en la provincia ...,"Cieza Guevara, Norbil",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62658/Cieza_GN-SD.pdf
921,ucv,contabilidad,"Medidas financieras dictadas por el Gobierno Peruano y su influencia en la liquidez de la Cooperativa Agraria de Productores Orgánicos AMPBAO, Sullana – Piura 2020","La presente investigación tuvo como objetivo general determinar cómo las medidas financieras dictadas por el gobierno influyen en la liquidez de la Cooperativa Agraria de Productores Orgánicos AMPBAO, Sullana – Piura; ...","Romero Barrientos, Nathaly Pierina",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62639/Romero_BNP-SD.pdf
922,ucv,contabilidad,"Apalancamiento financiero y su influencia en la rentabilidad de las empresas industriales de alimentos que cotizan en la Bolsa de Valores de Lima, período 2015 – 2019.","La investigación denominada “Apalancamiento financiero y su influencia en la rentabilidad de las empresas industriales de alimentos que cotizan en la Bolsa de Valores de Lima, período 2015 – 2019”, posee como objetivo ...","Hidalgo Rivera, Darlyn Sthephany; Portilla Sarria, Erick Gean Pier",2020,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62640/Hidalgo_RDS-Portilla_SEG-SD.pdf
923,ucv,contabilidad,Toma de decisiones financieras y su influencia en el valor económico agregado en la empresa AC & A Constructora E.I.R.L. Chiclayo,La presente investigación titulada: Toma de decisiones financieras y su influencia en el valor económico agregado en la Empresa AC & A Constructora E.I.R.L. Chiclayo; tuvo como objetivo determinar el nivel de influencia ...,"Montenegro Perales, Diana",2021,https://repositorio.ucv.edu.pe/bitstream/handle/20.500.12692/62646/Montenegro_PD-SD.pdf
